              X,              Y,
2.03000000e+001,9.80124000e+000,2.03000000e+001,9.80124000e+000,2.03000000e+001,9.80124000e+000,
2.04750000e+001,1.04778000e+001,2.04750000e+001,1.04778000e+001,2.04750000e+001,1.04778000e+001,
2.06500000e+001,1.07186000e+001,2.06500000e+001,1.07186000e+001,2.06500000e+001,1.07186000e+001,
2.08250000e+001,1.04188000e+001,2.08250000e+001,1.04188000e+001,2.08250000e+001,1.04188000e+001,
2.10000000e+001,9.50411000e+000,2.10000000e+001,9.50411000e+000,2.10000000e+001,9.50411000e+000,
2.11750000e+001,7.95665000e+000,2.11750000e+001,7.95665000e+000,2.11750000e+001,7.95665000e+000,
2.13500000e+001,5.84055000e+000,2.13500000e+001,5.84055000e+000,2.13500000e+001,5.84055000e+000,
2.15250000e+001,3.32006000e+000,2.15250000e+001,3.32006000e+000,2.15250000e+001,3.32006000e+000,
2.17000000e+001,6.58381000e-001,2.17000000e+001,6.58381000e-001,2.17000000e+001,6.58381000e-001,
2.18750000e+001,-1.81239000e+000,2.18750000e+001,-1.81239000e+000,2.18750000e+001,-1.81239000e+000,
2.20500000e+001,-3.75381000e+000,2.20500000e+001,-3.75381000e+000,2.20500000e+001,-3.75381000e+000,
2.22250000e+001,-4.90609000e+000,2.22250000e+001,-4.90609000e+000,2.22250000e+001,-4.90609000e+000,
2.24000000e+001,-5.17021000e+000,2.24000000e+001,-5.17021000e+000,2.24000000e+001,-5.17021000e+000,
2.25750000e+001,-4.65116000e+000,2.25750000e+001,-4.65116000e+000,2.25750000e+001,-4.65116000e+000,
2.27500000e+001,-3.63301000e+000,2.27500000e+001,-3.63301000e+000,2.27500000e+001,-3.63301000e+000,
2.29250000e+001,-2.48278000e+000,2.29250000e+001,-2.48278000e+000,2.29250000e+001,-2.48278000e+000,
2.31000000e+001,-1.51812000e+000,2.31000000e+001,-1.51812000e+000,2.31000000e+001,-1.51812000e+000,
2.32750000e+001,-9.01076000e-001,2.32750000e+001,-9.01076000e-001,2.32750000e+001,-9.01076000e-001,
2.34500000e+001,-6.12453000e-001,2.34500000e+001,-6.12453000e-001,2.34500000e+001,-6.12453000e-001,
2.36250000e+001,-5.16429000e-001,2.36250000e+001,-5.16429000e-001,2.36250000e+001,-5.16429000e-001,
2.38000000e+001,-4.68358000e-001,2.38000000e+001,-4.68358000e-001,2.38000000e+001,-4.68358000e-001,
2.39750000e+001,-3.94216000e-001,2.39750000e+001,-3.94216000e-001,2.39750000e+001,-3.94216000e-001,
2.41500000e+001,-2.98567000e-001,2.41500000e+001,-2.98567000e-001,2.41500000e+001,-2.98567000e-001,
2.43250000e+001,-2.17127000e-001,2.43250000e+001,-2.17127000e-001,2.43250000e+001,-2.17127000e-001,
2.45000000e+001,-1.67908000e-001,2.45000000e+001,-1.67908000e-001,2.45000000e+001,-1.67908000e-001,
2.46750000e+001,-1.40485000e-001,2.46750000e+001,-1.40485000e-001,2.46750000e+001,-1.40485000e-001,
2.48500000e+001,-1.17118000e-001,2.48500000e+001,-1.17118000e-001,2.48500000e+001,-1.17118000e-001,
2.50250000e+001,-9.22410000e-002,2.50250000e+001,-9.22410000e-002,2.50250000e+001,-9.22410000e-002,
2.52000000e+001,-7.09504000e-002,2.52000000e+001,-7.09504000e-002,2.52000000e+001,-7.09504000e-002,
2.53750000e+001,-5.67886000e-002,2.53750000e+001,-5.67886000e-002,2.53750000e+001,-5.67886000e-002,
2.55500000e+001,-4.71406000e-002,2.55500000e+001,-4.71406000e-002,2.55500000e+001,-4.71406000e-002,
2.57250000e+001,-3.84264000e-002,2.57250000e+001,-3.84264000e-002,2.57250000e+001,-3.84264000e-002,
2.59000000e+001,-3.03885000e-002,2.59000000e+001,-3.03885000e-002,2.59000000e+001,-3.03885000e-002,
2.60750000e+001,-2.42743000e-002,2.60750000e+001,-2.42743000e-002,2.60750000e+001,-2.42743000e-002,
2.62500000e+001,-1.99416000e-002,2.62500000e+001,-1.99416000e-002,2.62500000e+001,-1.99416000e-002,
2.64250000e+001,-1.63242000e-002,2.64250000e+001,-1.63242000e-002,2.64250000e+001,-1.63242000e-002,
2.66000000e+001,-1.30944000e-002,2.66000000e+001,-1.30944000e-002,2.66000000e+001,-1.30944000e-002,
2.67750000e+001,-1.05403000e-002,2.67750000e+001,-1.05403000e-002,2.67750000e+001,-1.05403000e-002,
2.69500000e+001,-8.62532000e-003,2.69500000e+001,-8.62532000e-003,2.69500000e+001,-8.62532000e-003,
2.71250000e+001,-7.03190000e-003,2.71250000e+001,-7.03190000e-003,2.71250000e+001,-7.03190000e-003,
2.73000000e+001,-5.66366000e-003,2.73000000e+001,-5.66366000e-003,2.73000000e+001,-5.66366000e-003,
2.74750000e+001,-4.58045000e-003,2.74750000e+001,-4.58045000e-003,2.74750000e+001,-4.58045000e-003,
2.76500000e+001,-3.73093000e-003,2.76500000e+001,-3.73093000e-003,2.76500000e+001,-3.73093000e-003,
2.78250000e+001,-3.01881000e-003,2.78250000e+001,-3.01881000e-003,2.78250000e+001,-3.01881000e-003,
2.80000000e+001,-2.42791000e-003,2.80000000e+001,-2.42791000e-003,2.80000000e+001,-2.42791000e-003,
2.81750000e+001,-1.95925000e-003,2.81750000e+001,-1.95925000e-003,2.81750000e+001,-1.95925000e-003,
2.83500000e+001,-1.57916000e-003,2.83500000e+001,-1.57916000e-003,2.83500000e+001,-1.57916000e-003,
2.85250000e+001,-1.26314000e-003,2.85250000e+001,-1.26314000e-003,2.85250000e+001,-1.26314000e-003,
2.87000000e+001,-1.00732000e-003,2.87000000e+001,-1.00732000e-003,2.87000000e+001,-1.00732000e-003,
2.88750000e+001,-8.01763000e-004,2.88750000e+001,-8.01763000e-004,2.88750000e+001,-8.01763000e-004,
2.90500000e+001,-6.33139000e-004,2.90500000e+001,-6.33139000e-004,2.90500000e+001,-6.33139000e-004,
2.92250000e+001,-4.95838000e-004,2.92250000e+001,-4.95838000e-004,2.92250000e+001,-4.95838000e-004,
2.94000000e+001,-3.85546000e-004,2.94000000e+001,-3.85546000e-004,2.94000000e+001,-3.85546000e-004,
2.95750000e+001,-2.96188000e-004,2.95750000e+001,-2.96188000e-004,2.95750000e+001,-2.96188000e-004,
2.97500000e+001,-2.23844000e-004,2.97500000e+001,-2.23844000e-004,2.97500000e+001,-2.23844000e-004,
2.99250000e+001,-1.65946000e-004,2.99250000e+001,-1.65946000e-004,2.99250000e+001,-1.65946000e-004,
3.01000000e+001,-1.19607000e-004,3.01000000e+001,-1.19607000e-004,3.01000000e+001,-1.19607000e-004,
3.02750000e+001,-8.25861000e-005,3.02750000e+001,-8.25861000e-005,3.02750000e+001,-8.25861000e-005,
3.04500000e+001,-5.33219000e-005,3.04500000e+001,-5.33219000e-005,3.04500000e+001,-5.33219000e-005,
3.06250000e+001,-3.03280000e-005,3.06250000e+001,-3.03280000e-005,3.06250000e+001,-3.03280000e-005,
3.08000000e+001,-1.23925000e-005,3.08000000e+001,-1.23925000e-005,3.08000000e+001,-1.23925000e-005,
3.09750000e+001,1.39782000e-006,3.09750000e+001,1.39782000e-006,3.09750000e+001,1.39782000e-006,
3.11500000e+001,1.18395000e-005,3.11500000e+001,1.18395000e-005,3.11500000e+001,1.18395000e-005,
3.13250000e+001,1.95860000e-005,3.13250000e+001,1.95860000e-005,3.13250000e+001,1.95860000e-005,
3.15000000e+001,2.51510000e-005,3.15000000e+001,2.51510000e-005,3.15000000e+001,2.51510000e-005,
3.16750000e+001,2.89672000e-005,3.16750000e+001,2.89672000e-005,3.16750000e+001,2.89672000e-005,
3.18500000e+001,3.13853000e-005,3.18500000e+001,3.13853000e-005,3.18500000e+001,3.13853000e-005,
3.20250000e+001,3.26890000e-005,3.20250000e+001,3.26890000e-005,3.20250000e+001,3.26890000e-005,
3.22000000e+001,3.31101000e-005,3.22000000e+001,3.31101000e-005,3.22000000e+001,3.31101000e-005,
3.23750000e+001,3.28364000e-005,3.23750000e+001,3.28364000e-005,3.23750000e+001,3.28364000e-005,
3.25500000e+001,3.20188000e-005,3.25500000e+001,3.20188000e-005,3.25500000e+001,3.20188000e-005,
3.27250000e+001,3.07791000e-005,3.27250000e+001,3.07791000e-005,3.27250000e+001,3.07791000e-005,
3.29000000e+001,2.92162000e-005,3.29000000e+001,2.92162000e-005,3.29000000e+001,2.92162000e-005,
3.30750000e+001,2.74033000e-005,3.30750000e+001,2.74033000e-005,3.30750000e+001,2.74033000e-005,
3.32500000e+001,2.53998000e-005,3.32500000e+001,2.53998000e-005,3.32500000e+001,2.53998000e-005,
3.34250000e+001,2.32667000e-005,3.34250000e+001,2.32667000e-005,3.34250000e+001,2.32667000e-005,
3.36000000e+001,2.10052000e-005,3.36000000e+001,2.10052000e-005,3.36000000e+001,2.10052000e-005,
3.37750000e+001,1.86704000e-005,3.37750000e+001,1.86704000e-005,3.37750000e+001,1.86704000e-005,
3.39500000e+001,1.63184000e-005,3.39500000e+001,1.63184000e-005,3.39500000e+001,1.63184000e-005,
3.41250000e+001,1.37608000e-005,3.41250000e+001,1.37608000e-005,3.41250000e+001,1.37608000e-005,
3.43000000e+001,1.13850000e-005,3.43000000e+001,1.13850000e-005,3.43000000e+001,1.13850000e-005,
3.44750000e+001,8.94118000e-006,3.44750000e+001,8.94118000e-006,3.44750000e+001,8.94118000e-006,
3.46500000e+001,5.78941000e-006,3.46500000e+001,5.78941000e-006,3.46500000e+001,5.78941000e-006,
3.48250000e+001,4.92807000e-006,3.48250000e+001,4.92807000e-006,3.48250000e+001,4.92807000e-006,
3.50000000e+001,2.91158000e-006,3.50000000e+001,2.91158000e-006,3.50000000e+001,2.91158000e-006,
